time,load1,load5,load15
2024-11-15 12:42:25,0.75,0.35,0.2
2024-11-15 12:42:20,0.47,0.29,0.18
2024-11-15 12:42:15,0.51,0.29,0.18
2024-11-15 12:42:10,0.55,0.3,0.18
2024-11-15 12:42:05,0.6,0.3,0.18
2024-11-15 12:42:00,0.71,0.32,0.19
2024-11-15 12:41:55,0.77,0.32,0.19
2024-11-15 12:41:50,0.8330418,0.329006,0.19
2024-11-15 12:41:45,0.84,0.33,0.19
2024-11-15 12:41:40,0.74,0.3,0.18
2024-11-15 12:41:35,0.71,0.29,0.17
2024-11-15 12:41:30,0.12,0.16,0.13
2024-11-15 12:41:25,0.13,0.16,0.13
2024-11-15 12:41:20,0.14,0.16,0.13
2024-11-15 12:41:15,0.1490061,0.1690061,0.1390061
2024-11-15 12:41:10,0.15,0.17,0.14
2024-11-15 12:41:05,0.17,0.17,0.14
2024-11-15 12:41:00,0.18,0.17,0.14
2024-11-15 12:40:55,0.2,0.18,0.14
2024-11-15 12:40:50,0.21,0.18,0.14
2024-11-15 12:40:45,0.23,0.18,0.14
2024-11-15 12:40:40,0.25,0.19,0.14
2024-11-15 12:40:35,0.3,0.19,0.14
2024-11-15 12:40:30,0.33,0.2,0.14
2024-11-15 12:40:25,0.27,0.18,0.14
2024-11-15 12:40:20,0.29,0.19,0.14
2024-11-15 12:40:15,0.23,0.17,0.14
2024-11-15 12:40:10,0.248012,0.179006,0.14
2024-11-15 12:40:05,0.25,0.18,0.14
2024-11-15 12:40:00,0.27,0.18,0.14
2024-11-15 12:39:55,0.29,0.18,0.14
2024-11-15 12:39:50,0.32,0.19,0.14
2024-11-15 12:39:45,0.26,0.17,0.13
2024-11-15 12:39:40,0.22,0.16,0.13
2024-11-15 12:39:35,0.15,0.15,0.13
2024-11-15 12:39:30,0.08,0.13,0.12
2024-11-15 12:39:25,0.09,0.14,0.12
2024-11-15 12:39:20,0.09,0.14,0.12
2024-11-15 12:39:15,0.099006,0.14,0.12
2024-11-15 12:39:10,0.1,0.14,0.12
2024-11-15 12:39:05,0.11,0.14,0.12
2024-11-15 12:39:00,0.03,0.13,0.12
2024-11-15 12:38:55,0.04,0.13,0.12
