time,free,used,cached,buffers
2024-11-15 18:22:07,23813.19,7337.559,928.1758,19.55469
2024-11-15 18:22:06,23814.42,7336.336,928.1719,19.55078
2024-11-15 18:22:05,23814.91,7335.852,928.1641,19.55078
2024-11-15 18:22:04,23815.16,7335.605,928.1641,19.55078
2024-11-15 18:22:03,23815.9,7334.867,928.1641,19.55078
2024-11-15 18:22:02,23816.01,7334.703,928.2188,19.55078
2024-11-15 18:22:01,23815.9,7334.828,928.2188,19.53516
2024-11-15 18:22:00,23816.63,7334.098,928.2188,19.53516
2024-11-15 18:21:59,23817.14,7333.582,928.2188,19.53516
2024-11-15 18:21:58,23816.88,7333.852,928.2188,19.53516
2024-11-15 18:21:57,23817.13,7333.598,928.2188,19.53516
2024-11-15 18:21:56,23817.61,7333.184,928.1562,19.52734
2024-11-15 18:21:55,23818.1,7332.699,928.1562,19.52734
2024-11-15 18:21:54,23818.16,7332.637,928.1562,19.52734
2024-11-15 18:21:53,23818.9,7331.914,928.1406,19.52734
2024-11-15 18:21:52,23818.91,7331.91,928.1367,19.52734
2024-11-15 18:21:51,23819.14,7331.684,928.1367,19.52344
2024-11-15 18:21:50,23819.39,7331.43,928.1367,19.52344
2024-11-15 18:21:49,23819.38,7331.445,928.1367,19.52344
2024-11-15 18:21:48,23819.13,7331.691,928.1367,19.52344
2024-11-15 18:21:47,23819.87,7330.957,928.1328,19.52344
2024-11-15 18:21:46,23820.36,7330.473,928.1328,19.51562
2024-11-15 18:21:45,23821.09,7329.75,928.125,19.51562
2024-11-15 18:21:44,23821.38,7329.465,928.125,19.51562
2024-11-15 18:21:43,23821.86,7328.98,928.125,19.51562
2024-11-15 18:21:42,23822.36,7328.445,928.1602,19.51562
2024-11-15 18:21:41,23822.11,7328.699,928.1602,19.50781
2024-11-15 18:21:40,23812.25,7338.566,928.1602,19.50781
2024-11-15 18:21:39,23812.69,7338.121,928.1602,19.50781
2024-11-15 18:21:38,23812.45,7338.367,928.1602,19.50781
2024-11-15 18:21:37,23812.2,7338.613,928.1602,19.50781
2024-11-15 18:21:36,23824.5,7326.387,928.0977,19.5
2024-11-15 18:21:35,23825.27,7325.621,928.0859,19.5
2024-11-15 18:21:34,23826.22,7324.676,928.0859,19.5
2024-11-15 18:21:33,23826.21,7324.688,928.082,19.5
2024-11-15 18:21:32,23826.22,7324.684,928.0781,19.5
2024-11-15 18:21:31,23825.48,7325.43,928.0781,19.49219
2024-11-15 18:21:30,23826.22,7324.691,928.0781,19.49219
2024-11-15 18:21:29,23826.22,7324.691,928.0781,19.49219
2024-11-15 18:21:28,23826.43,7324.477,928.0781,19.49219
2024-11-15 18:21:27,23826.23,7324.68,928.0742,19.49219
2024-11-15 18:21:26,23826.56,7324.363,928.0703,19.48438
2024-11-15 18:21:25,23826.54,7324.391,928.0664,19.48438
2024-11-15 18:21:24,23827.3,7323.629,928.0664,19.48438
2024-11-15 18:21:23,23827.05,7323.879,928.0625,19.48438
2024-11-15 18:21:22,23827.79,7323.141,928.0625,19.48438
2024-11-15 18:21:21,23828.29,7322.652,928.0625,19.48047
2024-11-15 18:21:20,23828.04,7322.898,928.0625,19.48047
2024-11-15 18:21:19,23828.05,7322.891,928.0625,19.48047
2024-11-15 18:21:18,23828.29,7322.652,928.0625,19.48047
2024-11-15 18:21:17,23828.29,7322.652,928.0625,19.48047
2024-11-15 18:21:16,23828.58,7322.336,928.0898,19.47266
2024-11-15 18:21:15,23171.66,7976.773,930.5781,19.47266
2024-11-15 18:21:14,23172.39,7976.047,930.5664,19.47266
2024-11-15 18:21:13,23172.64,7975.801,930.5664,19.47266
2024-11-15 18:21:12,23172.64,7975.805,930.5625,19.47266
2024-11-15 18:21:11,23172.86,7975.598,930.5625,19.46484
2024-11-15 18:21:10,23172.83,7975.621,930.5625,19.46484
2024-11-15 18:21:09,23172.34,7976.113,930.5625,19.46484
2024-11-15 18:21:08,23172.59,7975.859,930.5625,19.46484
2024-11-15 18:21:07,23172.34,7976.121,930.5547,19.46484
2024-11-15 18:21:06,23172.82,7975.645,930.5547,19.45703
2024-11-15 18:21:05,23172.53,7975.754,930.7383,19.45703
2024-11-15 18:21:04,22543.09,8602.68,933.2539,19.45703
2024-11-15 18:21:03,21897.97,9244.949,936.1055,19.45703
2024-11-15 18:21:02,21898.21,9244.711,936.1055,19.45703
2024-11-15 18:21:01,21898.21,9244.719,936.1055,19.44922
