time,load1,load5,load15
2024-11-15 20:51:25,0.45,0.56,0.56
2024-11-15 20:51:20,0.5,0.57,0.57
2024-11-15 20:51:15,0.54,0.58,0.57
2024-11-15 20:51:10,0.59,0.59,0.57
2024-11-15 20:51:05,0.46,0.57,0.57
2024-11-15 20:51:00,0.5,0.58,0.57
2024-11-15 20:50:55,0.51,0.58,0.57
2024-11-15 20:50:50,0.55,0.59,0.57
2024-11-15 20:50:45,0.6,0.6,0.58
2024-11-15 20:50:40,0.65,0.61,0.58
2024-11-15 20:50:35,0.6229819,0.61,0.58
2024-11-15 20:50:30,0.62,0.61,0.58
2024-11-15 20:50:25,0.68,0.62,0.58
2024-11-15 20:50:20,0.65,0.61,0.58
2024-11-15 20:50:15,0.7,0.62,0.58
2024-11-15 20:50:10,0.68,0.61,0.58
2024-11-15 20:50:05,0.61,0.6,0.58
2024-11-15 20:50:00,0.6640365,0.6090061,0.58
2024-11-15 20:49:55,0.67,0.61,0.58
2024-11-15 20:49:50,0.55,0.59,0.57
2024-11-15 20:49:45,0.6,0.6,0.57
2024-11-15 20:49:40,0.65,0.61,0.58
2024-11-15 20:49:35,0.71,0.62,0.58
2024-11-15 20:49:30,0.68,0.61,0.58
2024-11-15 20:49:25,0.57,0.59,0.57
2024-11-15 20:49:20,0.62,0.6,0.57
2024-11-15 20:49:15,0.64,0.6,0.58
2024-11-15 20:49:10,0.7,0.61,0.58
2024-11-15 20:49:05,0.4388242,0.5559636,0.5619879
2024-11-15 20:49:00,0.41,0.55,0.56
2024-11-15 20:48:55,0.44,0.56,0.56
2024-11-15 20:48:50,0.48,0.57,0.57
2024-11-15 20:48:45,0.52,0.58,0.57
2024-11-15 20:48:40,0.48,0.58,0.57
2024-11-15 20:48:35,0.53,0.59,0.57
2024-11-15 20:48:30,0.57,0.6,0.57
2024-11-15 20:48:25,0.68,0.62,0.58
2024-11-15 20:48:20,0.6529816,0.6109939,0.58
2024-11-15 20:48:15,0.65,0.61,0.58
2024-11-15 20:48:10,0.7,0.62,0.58
2024-11-15 20:48:05,0.77,0.63,0.59
2024-11-15 20:48:00,0.83,0.64,0.59
2024-11-15 20:47:55,0.91,0.65,0.59
2024-11-15 20:47:50,0.9,0.65,0.59
2024-11-15 20:47:45,0.98,0.66,0.59
2024-11-15 20:47:40,1.06,0.67,0.6
2024-11-15 20:47:35,0.37,0.53,0.55
2024-11-15 20:47:30,0.4,0.54,0.56
2024-11-15 20:47:25,0.35,0.53,0.55
2024-11-15 20:47:20,0.38,0.54,0.56
2024-11-15 20:47:15,0.45,0.56,0.56
